img_name,labels,ids,x_min,y_min,width,height,img_path
VOC2012/JPEGImages/2010_004349.jpg,1,40294,65,163,127,69,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004349.jpg
VOC2012/JPEGImages/2010_004349.jpg,1,40295,181,155,311,108,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004349.jpg
VOC2012/JPEGImages/2010_004349.jpg,1,40296,417,163,37,15,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004349.jpg
VOC2012/JPEGImages/2010_004349.jpg,1,40297,387,165,28,14,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004349.jpg
VOC2012/JPEGImages/2010_004349.jpg,1,40298,460,159,32,19,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004349.jpg
VOC2012/JPEGImages/2010_004373.jpg,1,40335,24,72,462,247,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004373.jpg
VOC2012/JPEGImages/2010_004390.jpg,1,40346,2,104,492,244,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004390.jpg
VOC2012/JPEGImages/2010_004390.jpg,1,40347,362,130,39,15,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004390.jpg
VOC2012/JPEGImages/2010_004422.jpg,1,40359,308,0,191,202,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004422.jpg
VOC2012/JPEGImages/2010_004459.jpg,1,40410,13,87,468,250,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004459.jpg
VOC2012/JPEGImages/2010_004472.jpg,1,40428,17,138,69,87,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004472.jpg
VOC2012/JPEGImages/2010_004472.jpg,1,40429,243,98,251,124,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004472.jpg
VOC2012/JPEGImages/2010_004484.jpg,1,40444,68,245,231,87,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004484.jpg
VOC2012/JPEGImages/2010_004506.jpg,1,40470,0,185,104,158,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004506.jpg
VOC2012/JPEGImages/2010_004533.jpg,1,40489,93,84,259,82,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004533.jpg
VOC2012/JPEGImages/2010_004533.jpg,1,40490,0,130,93,34,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004533.jpg
VOC2012/JPEGImages/2010_004557.jpg,1,40511,358,282,34,19,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004557.jpg
VOC2012/JPEGImages/2010_004557.jpg,1,40512,338,287,37,16,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004557.jpg
VOC2012/JPEGImages/2010_004557.jpg,1,40514,282,287,61,25,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004557.jpg
VOC2012/JPEGImages/2010_004557.jpg,1,40515,395,282,28,16,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004557.jpg
VOC2012/JPEGImages/2010_004557.jpg,1,40516,419,285,17,11,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004557.jpg
VOC2012/JPEGImages/2010_004557.jpg,1,40517,392,287,15,12,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004557.jpg
VOC2012/JPEGImages/2010_004557.jpg,1,40518,422,281,22,13,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004557.jpg
VOC2012/JPEGImages/2010_004557.jpg,1,40519,441,283,23,11,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004557.jpg
VOC2012/JPEGImages/2010_004558.jpg,1,40521,70,275,23,17,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004558.jpg
VOC2012/JPEGImages/2010_004569.jpg,1,40534,1,0,498,374,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004569.jpg
VOC2012/JPEGImages/2010_004577.jpg,1,40541,24,28,462,345,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004577.jpg
VOC2012/JPEGImages/2010_004577.jpg,1,40542,453,2,46,95,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004577.jpg
VOC2012/JPEGImages/2010_004577.jpg,1,40543,401,1,81,36,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004577.jpg
VOC2012/JPEGImages/2010_004577.jpg,1,40547,62,0,62,27,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004577.jpg
VOC2012/JPEGImages/2010_004581.jpg,1,40550,59,52,308,173,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004581.jpg
VOC2012/JPEGImages/2010_004594.jpg,1,40566,200,267,83,95,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004594.jpg
VOC2012/JPEGImages/2010_004601.jpg,1,40590,346,188,153,58,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004601.jpg
VOC2012/JPEGImages/2010_004618.jpg,1,40596,135,72,227,177,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004618.jpg
VOC2012/JPEGImages/2010_004625.jpg,1,40608,0,150,9,39,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004625.jpg
VOC2012/JPEGImages/2010_004646.jpg,1,40623,64,148,435,184,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004646.jpg
VOC2012/JPEGImages/2010_004654.jpg,1,40624,32,99,429,181,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004654.jpg
VOC2012/JPEGImages/2010_004661.jpg,1,40637,11,170,373,311,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004661.jpg
VOC2012/JPEGImages/2010_004661.jpg,1,40638,247,139,60,43,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004661.jpg
VOC2012/JPEGImages/2010_004661.jpg,1,40639,298,217,75,40,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004661.jpg
VOC2012/JPEGImages/2010_004661.jpg,1,40640,176,164,58,38,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004661.jpg
VOC2012/JPEGImages/2010_004686.jpg,1,40668,290,347,64,132,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004686.jpg
VOC2012/JPEGImages/2010_004690.jpg,1,40670,0,0,499,374,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004690.jpg
VOC2012/JPEGImages/2010_004692.jpg,1,40673,199,10,119,36,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004692.jpg
VOC2012/JPEGImages/2010_004692.jpg,1,40674,24,6,67,30,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004692.jpg
VOC2012/JPEGImages/2010_004692.jpg,1,40675,0,84,456,289,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004692.jpg
VOC2012/JPEGImages/2010_004692.jpg,1,40677,87,10,35,27,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004692.jpg
VOC2012/JPEGImages/2010_004692.jpg,1,40678,262,12,69,31,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004692.jpg
VOC2012/JPEGImages/2010_004747.jpg,1,40738,13,94,470,171,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004747.jpg
VOC2012/JPEGImages/2010_004782.jpg,1,40792,0,70,49,85,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004782.jpg
VOC2012/JPEGImages/2010_004782.jpg,1,40793,158,51,33,34,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004782.jpg
VOC2012/JPEGImages/2010_004782.jpg,1,40794,118,59,28,24,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004782.jpg
VOC2012/JPEGImages/2010_004782.jpg,1,40795,66,57,40,23,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004782.jpg
VOC2012/JPEGImages/2010_004782.jpg,1,40796,191,62,17,21,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004782.jpg
VOC2012/JPEGImages/2010_004782.jpg,1,40797,0,52,20,20,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004782.jpg
VOC2012/JPEGImages/2010_004785.jpg,1,40801,82,90,350,218,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004785.jpg
VOC2012/JPEGImages/2010_004785.jpg,1,40802,0,83,122,79,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004785.jpg
VOC2012/JPEGImages/2010_004785.jpg,1,40804,93,51,29,27,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004785.jpg
VOC2012/JPEGImages/2010_004785.jpg,1,40805,62,51,33,25,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004785.jpg
VOC2012/JPEGImages/2010_004785.jpg,1,40806,0,44,59,39,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004785.jpg
VOC2012/JPEGImages/2010_004806.jpg,1,40831,457,136,23,11,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004806.jpg
VOC2012/JPEGImages/2010_004824.jpg,1,40850,138,290,206,91,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004824.jpg
VOC2012/JPEGImages/2010_004844.jpg,1,40876,180,316,102,41,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004844.jpg
VOC2012/JPEGImages/2010_004852.jpg,1,40891,440,119,59,31,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004852.jpg
VOC2012/JPEGImages/2010_004854.jpg,1,40892,158,10,126,55,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004854.jpg
VOC2012/JPEGImages/2010_004865.jpg,1,40902,34,71,276,152,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004865.jpg
VOC2012/JPEGImages/2010_004877.jpg,1,40914,46,115,366,191,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004877.jpg
VOC2012/JPEGImages/2010_004877.jpg,1,40916,0,109,168,157,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004877.jpg
VOC2012/JPEGImages/2010_004890.jpg,1,40934,6,9,493,354,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004890.jpg
VOC2012/JPEGImages/2010_004930.jpg,1,40975,107,101,246,176,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004930.jpg
VOC2012/JPEGImages/2010_004942.jpg,1,40994,23,66,27,84,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004942.jpg
VOC2012/JPEGImages/2010_004943.jpg,1,40995,312,151,77,32,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004943.jpg
VOC2012/JPEGImages/2010_004946.jpg,1,41003,36,164,294,258,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004946.jpg
VOC2012/JPEGImages/2010_004966.jpg,1,41020,326,186,79,29,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004966.jpg
VOC2012/JPEGImages/2010_004966.jpg,1,41021,220,179,46,14,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004966.jpg
VOC2012/JPEGImages/2010_004966.jpg,1,41022,482,198,17,28,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004966.jpg
VOC2012/JPEGImages/2010_004966.jpg,1,41024,155,159,21,8,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004966.jpg
VOC2012/JPEGImages/2010_004966.jpg,1,41025,92,156,17,10,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004966.jpg
VOC2012/JPEGImages/2010_004995.jpg,1,41067,170,148,201,72,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_004995.jpg
VOC2012/JPEGImages/2010_005013.jpg,1,41081,341,9,151,60,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005013.jpg
VOC2012/JPEGImages/2010_005019.jpg,1,41089,423,151,76,36,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005019.jpg
VOC2012/JPEGImages/2010_005041.jpg,1,41107,424,200,74,57,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005041.jpg
VOC2012/JPEGImages/2010_005041.jpg,1,41108,347,203,74,46,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005041.jpg
VOC2012/JPEGImages/2010_005075.jpg,1,41154,0,86,306,265,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005075.jpg
VOC2012/JPEGImages/2010_005075.jpg,1,41155,108,65,391,234,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005075.jpg
VOC2012/JPEGImages/2010_005087.jpg,1,41163,0,0,499,374,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005087.jpg
VOC2012/JPEGImages/2010_005119.jpg,1,41193,63,59,371,164,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005119.jpg
VOC2012/JPEGImages/2010_005123.jpg,1,41198,65,213,27,19,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005123.jpg
VOC2012/JPEGImages/2010_005123.jpg,1,41199,94,211,27,23,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005123.jpg
VOC2012/JPEGImages/2010_005147.jpg,1,41218,0,118,499,214,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005147.jpg
VOC2012/JPEGImages/2010_005167.jpg,1,41242,0,322,117,52,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005167.jpg
VOC2012/JPEGImages/2010_005211.jpg,1,41277,430,0,69,50,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005211.jpg
VOC2012/JPEGImages/2010_005226.jpg,1,41295,82,149,61,34,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005226.jpg
VOC2012/JPEGImages/2010_005226.jpg,1,41296,209,140,20,18,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005226.jpg
VOC2012/JPEGImages/2010_005236.jpg,1,41302,0,73,373,426,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005236.jpg
VOC2012/JPEGImages/2010_005261.jpg,1,41334,2,90,207,108,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005261.jpg
VOC2012/JPEGImages/2010_005261.jpg,1,41335,24,27,452,283,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005261.jpg
VOC2012/JPEGImages/2010_005261.jpg,1,41337,0,88,59,32,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005261.jpg
VOC2012/JPEGImages/2010_005284.jpg,1,41369,422,162,41,40,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005284.jpg
VOC2012/JPEGImages/2010_005318.jpg,1,41420,54,110,390,141,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005318.jpg
VOC2012/JPEGImages/2010_005323.jpg,1,41429,8,189,481,136,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005323.jpg
VOC2012/JPEGImages/2010_005371.jpg,1,41494,255,55,29,16,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005371.jpg
VOC2012/JPEGImages/2010_005377.jpg,1,41502,13,95,465,235,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005377.jpg
VOC2012/JPEGImages/2010_005409.jpg,1,41548,436,180,63,54,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005409.jpg
VOC2012/JPEGImages/2010_005414.jpg,1,41559,110,62,328,231,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005414.jpg
VOC2012/JPEGImages/2010_005432.jpg,1,41580,35,70,451,248,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005432.jpg
VOC2012/JPEGImages/2010_005437.jpg,1,41583,0,26,499,347,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005437.jpg
VOC2012/JPEGImages/2010_005457.jpg,1,41595,468,161,31,67,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005457.jpg
VOC2012/JPEGImages/2010_005474.jpg,1,41618,216,186,129,68,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005474.jpg
VOC2012/JPEGImages/2010_005474.jpg,1,41619,258,162,30,22,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005474.jpg
VOC2012/JPEGImages/2010_005474.jpg,1,41620,155,151,43,21,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005474.jpg
VOC2012/JPEGImages/2010_005483.jpg,1,41624,0,0,499,316,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005483.jpg
VOC2012/JPEGImages/2010_005501.jpg,1,41642,136,0,363,205,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005501.jpg
VOC2012/JPEGImages/2010_005502.jpg,1,41646,210,163,62,50,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005502.jpg
VOC2012/JPEGImages/2010_005518.jpg,1,41674,108,112,271,183,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005518.jpg
VOC2012/JPEGImages/2010_005518.jpg,1,41678,0,108,85,31,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005518.jpg
VOC2012/JPEGImages/2010_005518.jpg,1,41679,186,103,65,15,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005518.jpg
VOC2012/JPEGImages/2010_005542.jpg,1,41717,53,141,25,17,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005542.jpg
VOC2012/JPEGImages/2010_005542.jpg,1,41718,55,132,42,20,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005542.jpg
VOC2012/JPEGImages/2010_005546.jpg,1,41721,64,85,424,165,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005546.jpg
VOC2012/JPEGImages/2010_005571.jpg,1,41746,0,267,66,106,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005571.jpg
VOC2012/JPEGImages/2010_005587.jpg,1,41769,42,106,356,240,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005587.jpg
VOC2012/JPEGImages/2010_005663.jpg,1,41866,37,231,228,57,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005663.jpg
VOC2012/JPEGImages/2010_005663.jpg,1,41867,247,219,121,63,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005663.jpg
VOC2012/JPEGImages/2010_005672.jpg,1,41881,0,29,499,343,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005672.jpg
VOC2012/JPEGImages/2010_005700.jpg,1,41900,107,162,293,212,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005700.jpg
VOC2012/JPEGImages/2010_005700.jpg,1,41901,0,184,155,61,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005700.jpg
VOC2012/JPEGImages/2010_005718.jpg,1,41910,18,196,60,36,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005718.jpg
VOC2012/JPEGImages/2010_005718.jpg,1,41911,0,211,19,39,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005718.jpg
VOC2012/JPEGImages/2010_005718.jpg,1,41913,80,196,65,27,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005718.jpg
VOC2012/JPEGImages/2010_005733.jpg,1,41924,0,113,130,102,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005733.jpg
VOC2012/JPEGImages/2010_005750.jpg,1,41944,64,84,329,164,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005750.jpg
VOC2012/JPEGImages/2010_005750.jpg,1,41945,144,235,355,97,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005750.jpg
VOC2012/JPEGImages/2010_005750.jpg,1,41946,450,211,49,86,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005750.jpg
VOC2012/JPEGImages/2010_005752.jpg,1,41947,1,115,357,350,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005752.jpg
VOC2012/JPEGImages/2010_005785.jpg,1,41989,87,117,346,139,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005785.jpg
VOC2012/JPEGImages/2010_005804.jpg,1,42003,44,0,455,332,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005804.jpg
VOC2012/JPEGImages/2010_005817.jpg,1,42017,44,114,428,149,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005817.jpg
VOC2012/JPEGImages/2010_005836.jpg,1,42040,0,25,457,348,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005836.jpg
VOC2012/JPEGImages/2010_005836.jpg,1,42041,322,59,164,128,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005836.jpg
VOC2012/JPEGImages/2010_005836.jpg,1,42042,223,67,109,31,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005836.jpg
VOC2012/JPEGImages/2010_005836.jpg,1,42043,164,92,91,32,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005836.jpg
VOC2012/JPEGImages/2010_005845.jpg,1,42060,0,58,483,316,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005845.jpg
VOC2012/JPEGImages/2010_005860.jpg,1,42072,123,99,333,168,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005860.jpg
VOC2012/JPEGImages/2010_005868.jpg,1,42081,48,78,376,223,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005868.jpg
VOC2012/JPEGImages/2010_005875.jpg,1,42088,342,59,157,143,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005875.jpg
VOC2012/JPEGImages/2010_005875.jpg,1,42089,68,72,280,182,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005875.jpg
VOC2012/JPEGImages/2010_005891.jpg,1,42111,37,8,452,306,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005891.jpg
VOC2012/JPEGImages/2010_005907.jpg,1,42135,13,9,465,299,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005907.jpg
VOC2012/JPEGImages/2010_005949.jpg,1,42171,259,402,115,75,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005949.jpg
VOC2012/JPEGImages/2010_005951.jpg,1,42172,0,128,317,195,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005951.jpg
VOC2012/JPEGImages/2010_005959.jpg,1,42181,0,233,154,141,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005959.jpg
VOC2012/JPEGImages/2010_005987.jpg,1,42240,109,34,139,61,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005987.jpg
VOC2012/JPEGImages/2010_005997.jpg,1,42256,272,118,34,32,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_005997.jpg
VOC2012/JPEGImages/2010_006003.jpg,1,42267,161,198,58,49,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_006003.jpg
VOC2012/JPEGImages/2010_006003.jpg,1,42268,144,226,19,19,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_006003.jpg
VOC2012/JPEGImages/2010_006009.jpg,1,42271,0,0,178,127,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_006009.jpg
VOC2012/JPEGImages/2010_006012.jpg,1,42279,0,17,490,343,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_006012.jpg
VOC2012/JPEGImages/2010_006033.jpg,1,42299,0,0,499,305,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_006033.jpg
VOC2012/JPEGImages/2010_006051.jpg,1,42316,448,51,38,14,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_006051.jpg
VOC2012/JPEGImages/2010_006051.jpg,1,42317,408,57,23,7,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_006051.jpg
VOC2012/JPEGImages/2010_006051.jpg,1,42318,413,50,22,11,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_006051.jpg
VOC2012/JPEGImages/2010_006070.jpg,1,42340,0,0,152,104,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2010_006070.jpg
VOC2012/JPEGImages/2011_000007.jpg,1,42364,63,197,23,26,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2011_000007.jpg
